,gsId,name,type,gradeRange,enrollment,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,parentRating,districtId,district,districtNCESId,gsRating
228,569,Ortega Elementary School,public,PK-5,326,Austin,TX,"1135 Garland Avenue, 
Austin, TX  78721",(512) 414-4417,(512) 929-7906,http://ortegaelementary.weebly.com/,480894000342,30.269997,-97.68428,https://www.greatschools.org/texas/austin/569-Ortega-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=569&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=569&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/569,5,115,Austin Independent School District,4808940,5
229,7808,Our Savior Lutheran School,private,PK-5,53,Austin,TX,"1513 East Yager Lane, 
Austin, TX  78753",(512) 836-9600,(512) 836-4660,http://www.oslaustin.org,A9106495,30.386408,-97.65198,https://www.greatschools.org/texas/austin/7808-Our-Savior-Lutheran-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=7808&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=7808&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/7808,4,,,,
230,10792,Overton Elementary School,public,PK-6,650,Austin,TX,"7201 Colony Loop Drive, 
Austin, TX  78724",(512) 841-9300,(512) 841-9301,,480894011066,30.300186,-97.6367,https://www.greatschools.org/texas/austin/10792-Overton-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10792&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10792&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/10792,4,115,Austin Independent School District,4808940,4
231,10791,Padron Elementary School,public,PK-5,693,Austin,TX,"1111 West 6th Street, 
Austin, TX  78703",(512) 841-9600,(512) 841-9601,,480894011065,30.272375,-97.756516,https://www.greatschools.org/texas/austin/10791-Padron-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10791&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10791&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/10791,,115,Austin Independent School District,4808940,7
232,609,Palm Elementary School,public,PK-5,516,Austin,TX,"7601 Dixie Drive, 
Austin, TX  78744",(512) 414-2545,(512) 280-2769,http://palm.austinschools.org/,480894006211,30.164824,-97.743675,https://www.greatschools.org/texas/austin/609-Palm-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=609&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=609&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/609,3,115,Austin Independent School District,4808940,6
233,8076,Paragon Prep School,private,K-8,215,Austin,TX,"2001 West Koenig Lane, 
Austin, TX  78756",(512) 459-5040,(512) 459-1875,http://www.paragonprep.com,A9703372,30.333954,-97.73803,https://www.greatschools.org/texas/austin/8076-Paragon-Prep-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8076&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8076&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/8076,5,,,,
234,9472,Paredes Middle School,public,6-8,1032,Austin,TX,"10100 South Mary Moore Searight Drive, 
Austin, TX  78748",(512) 841-6800,(512) 841-7036,,480894008938,30.165659,-97.81159,https://www.greatschools.org/texas/austin/9472-Paredes-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9472&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9472&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9472,3,115,Austin Independent School District,4808940,4
235,7992,Parkside Community School,private,PK-6,135,Austin,TX,"3702 W. Slaughter Lane , 
Austin, TX  78748",(512) 472-2559,(512) 472-2592,https://www.parksidecommunityschool.org/,A9504131,30.1856,-97.85356,https://www.greatschools.org/texas/austin/7992-Parkside-Community-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=7992&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=7992&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/7992,5,,,,
236,5410,Parmer Lane Elementary School,public,PK-5,439,Austin,TX,"1806 Parmer Lane, 
Austin, TX  78727",(512) 594-4000,(512) 594-4005,http://www.pfisd.net/Domain/25,483483005794,30.418943,-97.70227,https://www.greatschools.org/texas/austin/5410-Parmer-Lane-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5410&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5410&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5410,3,793,Pflugerville Independent School District,4834830,7
237,9133,Patsy Sommer Elementary School,public,PK-5,992,Austin,TX,"16200 Avery Ranch Boulevard, 
Austin, TX  78717",(512) 704-0600,(512) 704-0690,schools.roundrockisd.org/sommer/,483808011104,30.504526,-97.75202,https://www.greatschools.org/texas/austin/9133-Patsy-Sommer-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9133&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9133&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9133,4,870,Round Rock Independent School District,4838080,10
238,604,Patton Elementary School,public,PK-5,945,Austin,TX,"6001 Westcreek Drive, 
Austin, TX  78749",(512) 414-1780,(512) 892-6541,http://www.pattonelementary.com/,480894006070,30.2318,-97.84553,https://www.greatschools.org/texas/austin/604-Patton-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=604&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=604&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/604,4,115,Austin Independent School District,4808940,6
239,19532,Pearson Ranch Middle,public,6-8,,Austin,TX,"8901 Pearson Ranch Road, 
Austin, TX  78717",(512) 464-5000,(542) 464-5090,,483808012299,30.496775,-97.75084,https://www.greatschools.org/texas/austin/19532-Pearson-Ranch-Middle/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=19532&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=19532&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/19532,,870,Round Rock Independent School District,4838080,
240,571,Pease Elementary School,public,PK-6,260,Austin,TX,"1106 Rio Grande Street, 
Austin, TX  78701",(512) 414-4428,(512) 477-3009,www.peaseelementary.weebly.com,480894000344,30.275291,-97.74803,https://www.greatschools.org/texas/austin/571-Pease-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=571&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=571&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/571,4,115,Austin Independent School District,4808940,7
241,572,Pecan Springs Elementary School,public,PK-6,452,Austin,TX,"3100 Rogge Lane, 
Austin, TX  78723",(512) 414-4445,(512) 926-0001,,480894000345,30.303139,-97.676315,https://www.greatschools.org/texas/austin/572-Pecan-Springs-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=572&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=572&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/572,3,115,Austin Independent School District,4808940,5
242,10795,Perez Elementary School,public,PK-5,871,Austin,TX,"7500 South Pleasant Valley Road, 
Austin, TX  78744",(512) 841-9100,,,480894011067,30.17085,-97.75624,https://www.greatschools.org/texas/austin/10795-Perez-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10795&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10795&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/10795,4,115,Austin Independent School District,4808940,4
243,8614,Phoenix Academy,public,6-12,32,Austin,TX,"400 West Live Oak Street, 
Austin, TX  78704",(512) 440-0613 x4721,(512) 440-0235,,480894008389,30.24414,-97.75614,https://www.greatschools.org/texas/austin/8614-Phoenix-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8614&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8614&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/8614,,115,Austin Independent School District,4808940,
244,9142,Pickle Elementary School,public,PK-5,746,Austin,TX,"1101 Wheatley Avenue, 
Austin, TX  78752",(512) 841-8400,(512) 841-8444,https://www.austinisd.org/schools/pickle,480894009078,30.333408,-97.693825,https://www.greatschools.org/texas/austin/9142-Pickle-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9142&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9142&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9142,3,115,Austin Independent School District,4808940,2
245,573,Pillow Elementary School,public,PK-5,582,Austin,TX,"3025 Crosscreek Drive, 
Austin, TX  78757",(512) 414-2350,(512) 467-2513,http://archive.austinisd.org/schools/details.phtml?id=096,480894000346,30.369263,-97.73339,https://www.greatschools.org/texas/austin/573-Pillow-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=573&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=573&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/573,4,115,Austin Independent School District,4808940,4
246,18849,Pioneer Crossing Elementary School,public,PK-5,652,Austin,TX,"11300 Samsung Boulevard, 
Austin, TX  78754",(512) 278-4850,(512) 278-4259,pce.manorisd.net,482889011988,30.362078,-97.63998,https://www.greatschools.org/texas/austin/18849-Pioneer-Crossing-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=18849&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=18849&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/18849,4,646,Manor Independent School District,4828890,6
247,574,Pleasant Hill Elementary School,public,PK-5,527,Austin,TX,"6405 Circle South Road, 
Austin, TX  78745",(512) 414-4453,(512) 442-4741,,480894000347,30.196213,-97.77649,https://www.greatschools.org/texas/austin/574-Pleasant-Hill-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=574&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=574&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/574,3,115,Austin Independent School District,4808940,5
248,5888,Pond Springs Elementary School,public,PK-5,656,Austin,TX,"7825 Elkhorn Mountain Trail, 
Austin, TX  78729",(512) 464-4200,(512) 464-4290,schools.roundrockisd.org/pondsprings/,483808006314,30.446201,-97.76417,https://www.greatschools.org/texas/austin/5888-Pond-Springs-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5888&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5888&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5888,4,870,Round Rock Independent School District,4838080,5
249,2032,Popham Elementary School,public,PK-5,793,Austin,TX,"7014 Elroy Road, 
Austin, TX  78617",(512) 386-3750,(512) 386-3755,www.dvisd.net,481662001426,30.157845,-97.64396,https://www.greatschools.org/texas/austin/2032-Popham-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=2032&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=2032&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/2032,4,315,Del Valle Independent School District,4816620,3
250,8424,Praise Christian Academy,private,PK-6,,Austin,TX,"5800 E Martin Luther King Jr, 
Austin, TX  78721",(512) 926-9600,,,A9904274,30.2861,-97.6676,https://www.greatschools.org/texas/austin/8424-Praise-Christian-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8424&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8424&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/8424,,,,,
251,20406,Premier High School At Lanier,charter,9-12,122,Austin,TX,"1201 Payton Gin Road, 
Austin, TX  78758",(512) 414-2896,(512) 832-1203,,,30.360209,-97.70832,https://www.greatschools.org/texas/austin/20406-Premier-High-School-At-Lanier/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20406&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20406&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/20406,,115,Austin Independent School District,4808940,1
252,20405,Premier High School At Travis,charter,9-12,133,Austin,TX,"1211 East Oltorf Street, 
Austin, TX  78704",(512) 414-6635,(512) 707-0050,http://www.austinisd.org/,,30.233839,-97.743256,https://www.greatschools.org/texas/austin/20405-Premier-High-School-At-Travis/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20405&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20405&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/20405,,115,Austin Independent School District,4808940,1
253,19817,Primavera Montessori School,private,PK-4,130,Austin,TX,"6405 Manchaca Rd., 
Austin, TX  78745",(512) 804-0005,,http://primavera-montessori.org/,,30.207909,-97.804756,https://www.greatschools.org/texas/austin/19817-Primavera-Montessori-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=19817&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=19817&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/19817,5,,,,
254,24423,Primavera Montessori School,private,PK-5,,Austin,TX,"1934 Berkeley Avenue, 
Austin, TX  78745",(512) 443-8843,,,BB122217,30.208569,-97.80367,https://www.greatschools.org/texas/austin/24423-Primavera-Montessori-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24423&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24423&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/24423,,,,,
255,5883,Purple Sage Elementary School,public,PK-5,345,Austin,TX,"11801 Tanglebriar Trail, 
Austin, TX  78750",(512) 428-3500,(512) 428-3590,schools.roundrockisd.org/purplesage/,483808005804,30.457247,-97.82031,https://www.greatschools.org/texas/austin/5883-Purple-Sage-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5883&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5883&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5883,4,870,Round Rock Independent School District,4838080,6
256,12409,Rawson Saunders,private,1-12,175,Austin,TX,"2614A Exposition Boulevard, 
Austin, TX  78703",(512) 476-8382,(512) 476-1132,,A0702262,30.301817,-97.765114,https://www.greatschools.org/texas/austin/12409-Rawson-Saunders/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=12409&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=12409&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/12409,4,,,,
257,576,Reagan High School,public,9-12,1229,Austin,TX,"7104 Berkman Drive, 
Austin, TX  78752",(512) 414-2523,(512) 452-7089,https://www.austinisd.org/schools/reagan,480894000350,30.324188,-97.69135,https://www.greatschools.org/texas/austin/576-Reagan-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=576&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=576&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/576,4,115,Austin Independent School District,4808940,2
258,7479,Redeemer Lutheran School,private,PK-8,508,Austin,TX,"1500 West Anderson Lane, 
Austin, TX  78757",(512) 451-6478,(512) 459-6779,http://www.redeemerschool.net,01326553,30.352537,-97.72068,https://www.greatschools.org/texas/austin/7479-Redeemer-Lutheran-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=7479&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=7479&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/7479,4,,,,
259,11519,Regents School Of Austin,private,K-12,1011,Austin,TX,"3230 Travis Country Circle, 
Austin, TX  78735",(512) 899-8095,(512) 899-8623,www.regentsaustin.org,A0109452,30.254488,-97.84532,https://www.greatschools.org/texas/austin/11519-Regents-School-Of-Austin/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=11519&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=11519&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/11519,4,,,,
260,577,Reilly Elementary School,public,PK-5,277,Austin,TX,"405 Denson Drive, 
Austin, TX  78752",(512) 414-4464,(512) 453-1193,,480894000351,30.327883,-97.71982,https://www.greatschools.org/texas/austin/577-Reilly-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=577&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=577&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/577,4,115,Austin Independent School District,4808940,7
